doi,name,conceived,performed,analyzed,contributed,wrote,countries,affiliations,text
10.7717/peerj.46,"Paul Christakopoulos",1,0,1,1,0,Sweden,"Biochemical and Chemical Process Engineering, Division of Sustainable Process Engineering, Department of Civil, Environmental and Natural Resources Engineering, Luleå University of Technology, Luleå, Sweden","Paul Christakopoulos conceived and designed the experiments, analyzed the data, contributed reagents/materials/analysis tools."
10.7717/peerj.47,"Nguyen E. López-Lozano",1,1,1,1,1,México,"Departamento de Ecología Evolutiva, Instituto de Ecología, Universidad Nacional Autónoma de México, México","Nguyen E. López-Lozano, Luis E. Eguiarte and Valeria Souza conceived and designed the experiments, performed the experiments, analyzed the data, contributed reagents/materials/analysis tools, wrote the paper."
10.7717/peerj.47,"Luis E. Eguiarte",1,1,1,1,1,México,"Departamento de Ecología Evolutiva, Instituto de Ecología, Universidad Nacional Autónoma de México, México","Nguyen E. López-Lozano, Luis E. Eguiarte and Valeria Souza conceived and designed the experiments, performed the experiments, analyzed the data, contributed reagents/materials/analysis tools, wrote the paper."
10.7717/peerj.47,"Valeria Souza",1,1,1,1,1,México,"Departamento de Ecología Evolutiva, Instituto de Ecología, Universidad Nacional Autónoma de México, México","Nguyen E. López-Lozano, Luis E. Eguiarte and Valeria Souza conceived and designed the experiments, performed the experiments, analyzed the data, contributed reagents/materials/analysis tools, wrote the paper."
10.7717/peerj.47,"Karla B. Heidelberg",0,1,1,1,1,USA,"Department of Biology, University of Southern California, Los Angeles, CA, USA","Karla B. Heidelberg performed the experiments, analyzed the data, contributed reagents/materials/analysis tools, wrote the paper."
10.7717/peerj.47,"William C. Nelson",0,1,1,1,0,USA,"Department of Biology, University of Southern California, Los Angeles, CA, USA","William C. Nelson performed the experiments, analyzed the data, contributed reagents/materials/analysis tools, genebank accesions."
10.7717/peerj.47,"Felipe García-Oliva",1,1,1,1,0,México,"Centro de Investigaciones en Ecosistemas, Universidad Nacional Autónoma de México, Morelia, México","Felipe García-Oliva conceived and designed the experiments, performed the experiments, analyzed the data, contributed reagents/materials/analysis tools."
10.7717/peerj.48,"Andrew P. Wojtovich",1,1,1,0,1,USA,"Department of Medicine, University of Rochester Medical Center, Rochester, NY, USA","Andrew P. Wojtovich conceived and designed the experiments, performed the experiments, analyzed the data, wrote the paper."
10.7717/peerj.48,"Sergiy M. Nadtochiy",0,1,1,0,0,USA,"Department of Anesthesiology, University of Rochester Medical Center, Rochester, NY, USA","Sergiy M. Nadtochiy performed the experiments, analyzed the data."
10.7717/peerj.48,"William R. Urciuoli",0,1,0,0,0,USA,"Department of Anesthesiology, University of Rochester Medical Center, Rochester, NY, USA","William R. Urciuoli performed the experiments."
10.7717/peerj.48,"Charles O. Smith",0,0,1,0,0,USA,"Department of Biochemistry, University of Rochester Medical Center, Rochester, NY, USA","Charles O. Smith analyzed the data."
10.7717/peerj.48,"Morten Grunnet",0,0,1,1,0,Denmark,"Lundbeck AS, Valby, Denmark; Acesion Pharma, Copenhagen, Denmark","Morten Grunnet analyzed the data, contributed reagents/materials/analysis tools."
10.7717/peerj.48,"Keith Nehrke",1,0,1,1,0,USA,"Department of Medicine, University of Rochester Medical Center, Rochester, NY, USA","Keith Nehrke conceived and designed the experiments, analyzed the data, contributed reagents/materials/analysis tools."
10.7717/peerj.48,"Paul S. Brookes",1,0,1,1,1,USA,"Department of Anesthesiology, University of Rochester Medical Center, Rochester, NY, USA","Paul S. Brookes conceived and designed the experiments, analyzed the data, contributed reagents/materials/analysis tools, wrote the paper."
10.7717/peerj.49,"Wanting Liu",0,1,1,0,1,"Great Britain","Department of Computing, University of Bradford, Great Britain; Centre of Skin Sciences, University of Bradford, Great Britain","Wanting Liu performed the experiments, analyzed the data, wrote the paper."
10.7717/peerj.49,"Yonghong Peng",1,0,1,1,1,"Great Britain","Department of Computing, University of Bradford, Great Britain; Centre of Skin Sciences, University of Bradford, Great Britain","Yonghong Peng conceived and designed the experiments, analyzed the data, contributed reagents/materials/analysis tools, wrote the paper."
10.7717/peerj.49,"Desmond J. Tobin",1,0,1,1,1,"Great Britain","Centre of Skin Sciences, University of Bradford, Great Britain","Desmond J. Tobin conceived and designed the experiments, analyzed the data, contributed reagents/materials/analysis tools, wrote the paper."
10.7717/peerj.5,"Kevin Hartman",0,1,1,0,0,USA,"Department of Chemistry, University of Michigan, USA; Department of Biophysics, University of Michigan, USA","Kevin Hartman performed the experiments, analyzed the data."
10.7717/peerj.5,"Jeffrey R. Brender",1,1,1,0,1,USA,"Department of Chemistry, University of Michigan, USA; Department of Biophysics, University of Michigan, USA","Jeffrey R. Brender and Ayyalusamy Ramamoorthy conceived and designed the experiments, performed the experiments, analyzed the data, wrote the paper."
10.7717/peerj.5,"Ayyalusamy Ramamoorthy",1,1,1,0,1,USA,"Department of Chemistry, University of Michigan, USA; Department of Biophysics, University of Michigan, USA","Jeffrey R. Brender and Ayyalusamy Ramamoorthy conceived and designed the experiments, performed the experiments, analyzed the data, wrote the paper."
10.7717/peerj.5,"Kazuaki Monde",0,1,0,0,0,USA,"Department of Microbiology and Immunology, University of Michigan Medical School, USA","Kazuaki Monde performed the experiments."
10.7717/peerj.5,"Akira Ono",1,0,1,0,1,USA,"Department of Microbiology and Immunology, University of Michigan Medical School, USA","Akira Ono conceived and designed the experiments, analyzed the data, wrote the paper."
10.7717/peerj.5,"Margery L. Evans",0,0,0,1,0,USA,"Department of Molecular, Cellular, and Developmental Biology, University of Michigan, USA","Margery L. Evans and Matthew R. Chapman contributed reagents/materials/analysis tools, made other contributions."
10.7717/peerj.5,"Matthew R. Chapman",0,0,0,1,0,USA,"Department of Molecular, Cellular, and Developmental Biology, University of Michigan, USA","Margery L. Evans and Matthew R. Chapman contributed reagents/materials/analysis tools, made other contributions."
10.7717/peerj.5,"Nataliya Popovych",0,0,0,0,0,USA,"Department of Chemistry, University of Michigan, USA; Department of Biophysics, University of Michigan, USA","Nataliya Popovych made other contributions."
10.7717/peerj.50,"Derek J. Taylor",1,1,1,1,1,USA,"Department of Biological Sciences, The State University of New York at Buffalo, Buffalo, NY, USA","Derek J. Taylor, Matthew J. Ballinger and Jeremy A. Bruenn conceived and designed the experiments, performed the experiments, analyzed the data, contributed reagents/materials/analysis tools, wrote the paper."
10.7717/peerj.50,"Matthew J. Ballinger",1,1,1,1,1,USA,"Department of Biological Sciences, The State University of New York at Buffalo, Buffalo, NY, USA","Derek J. Taylor, Matthew J. Ballinger and Jeremy A. Bruenn conceived and designed the experiments, performed the experiments, analyzed the data, contributed reagents/materials/analysis tools, wrote the paper."
10.7717/peerj.50,"Jeremy A. Bruenn",1,1,1,1,1,USA,"Department of Biological Sciences, The State University of New York at Buffalo, Buffalo, NY, USA","Derek J. Taylor, Matthew J. Ballinger and Jeremy A. Bruenn conceived and designed the experiments, performed the experiments, analyzed the data, contributed reagents/materials/analysis tools, wrote the paper."
10.7717/peerj.50,"Shaun M. Bowman",1,1,0,1,0,USA,"Department of Biological Sciences, The State University of New York at Buffalo, Buffalo, NY, USA","Shaun M. Bowman conceived and designed the experiments, performed the experiments, contributed reagents/materials/analysis tools."
10.7717/peerj.51,"Anqi Gao",1,1,1,0,1,"United States","Department of Periodontology, The Forsyth Institute, Cambridge, MA, United States","Anqi Gao conceived and designed the experiments, performed the experiments, analyzed the data, wrote the paper, made other contributions."
10.7717/peerj.51,"Alpdogan Kantarci",1,1,1,0,0,"United States","Department of Periodontology, The Forsyth Institute, Cambridge, MA, United States","Alpdogan Kantarci conceived and designed the experiments, performed the experiments, analyzed the data, made other contributions."
10.7717/peerj.51,"Hongwei Gao",1,0,1,1,0,"United States","Center for Experimental Therapeutics and Reperfusion Injury, Department of Anesthesiology, Perioperative & Pain Medicine, Brigham and Women’s Hospital, Harvard Medical School, Boston, MA, United States","Hongwei Gao and Thomas E. Van Dyke conceived and designed the experiments, analyzed the data, contributed reagents/materials/analysis tools, made other contributions."
10.7717/peerj.51,"Thomas E. Van Dyke",1,0,1,1,0,"United States","Department of Periodontology, The Forsyth Institute, Cambridge, MA, United States","Hongwei Gao and Thomas E. Van Dyke conceived and designed the experiments, analyzed the data, contributed reagents/materials/analysis tools, made other contributions."
10.7717/peerj.52,"Dan Tirosh",1,0,1,0,1,Israel,"Department of Obstetrics & Gynecology, Soroka University Medical Center, Beer Sheva, Israel","Dan Tirosh and Offer Erez conceived and designed the experiments, analyzed the data, wrote the paper."
10.7717/peerj.52,"Offer Erez",1,0,1,0,1,Israel,"Department of Obstetrics & Gynecology, Soroka University Medical Center, Beer Sheva, Israel","Dan Tirosh and Offer Erez conceived and designed the experiments, analyzed the data, wrote the paper."
10.7717/peerj.52,"Neta Benshalom-Tirosh",0,0,1,0,1,Israel,"Department of Obstetrics & Gynecology, Soroka University Medical Center, Beer Sheva, Israel","Neta Benshalom-Tirosh and Lena Novack analyzed the data, wrote the paper."
10.7717/peerj.52,"Lena Novack",0,0,1,0,1,Israel,"Department of Epidemiology, School of Medicine, Faculty of Health Sciences, Ben Gurion University of the Negev, Beer Sheva, Israel","Neta Benshalom-Tirosh and Lena Novack analyzed the data, wrote the paper."
10.7717/peerj.52,"Fernanda Press",0,0,0,0,1,Israel,"Department of Obstetrics & Gynecology, Soroka University Medical Center, Beer Sheva, Israel","Fernanda Press, Ruthy Beer-Weisel, Arnon Wiznitzer and Moshe Mazor wrote the paper."
10.7717/peerj.52,"Ruthy Beer-Weisel",0,0,0,0,1,Israel,"Department of Obstetrics & Gynecology, Soroka University Medical Center, Beer Sheva, Israel","Fernanda Press, Ruthy Beer-Weisel, Arnon Wiznitzer and Moshe Mazor wrote the paper."
10.7717/peerj.52,"Arnon Wiznitzer",0,0,0,0,1,Israel,"Department of Obstetrics & Gynecology, Soroka University Medical Center, Beer Sheva, Israel","Fernanda Press, Ruthy Beer-Weisel, Arnon Wiznitzer and Moshe Mazor wrote the paper."
10.7717/peerj.52,"Moshe Mazor",0,0,0,0,1,Israel,"Department of Obstetrics & Gynecology, Soroka University Medical Center, Beer Sheva, Israel","Fernanda Press, Ruthy Beer-Weisel, Arnon Wiznitzer and Moshe Mazor wrote the paper."
10.7717/peerj.53,"James F. Meadow",0,0,1,0,1,USA,"Biology and the Built Environment Center, Institute of Ecology and Evolution, University of Oregon, Eugene, OR, USA","James F. Meadow analyzed the data, wrote the paper."
10.7717/peerj.53,"Ashley C. Bateman",0,0,1,0,0,USA,"Biology and the Built Environment Center, Institute of Ecology and Evolution, University of Oregon, Eugene, OR, USA","Ashley C. Bateman analyzed the data."
10.7717/peerj.53,"Keith M. Herkert",1,1,0,0,0,USA,"Biology and the Built Environment Center, Institute of Ecology and Evolution, University of Oregon, Eugene, OR, USA; Oregon Health & Science University, Portland, OR, USA","Keith M. Herkert conceived and designed the experiments, performed the experiments."
10.7717/peerj.53,"Timothy K. O’Connor",1,1,1,0,0,USA,"Biology and the Built Environment Center, Institute of Ecology and Evolution, University of Oregon, Eugene, OR, USA; Department of Ecology and Evolutionary Biology, University of Arizona, Tucson, AZ, USA","Timothy K. O’Connor conceived and designed the experiments, performed the experiments, analyzed the data."
10.7717/peerj.53,"Jessica L. Green",1,1,0,1,0,USA,"Biology and the Built Environment Center, Institute of Ecology and Evolution, University of Oregon, Eugene, OR, USA; Santa Fe Institute, Santa Fe, NM, USA","Jessica L. Green conceived and designed the experiments, performed the experiments, contributed reagents/materials/analysis tools."
10.7717/peerj.54,"James L. Ehrlich",1,1,1,1,1,USA,"Dairy Veterinarians Group, Argyle, NY, USA","James L. Ehrlich conceived and designed the experiments, performed the experiments, analyzed the data, contributed reagents/materials/analysis tools, wrote the paper."
10.7717/peerj.55,"Torleif Markussen Lunde",1,1,1,1,1,Norway,"Bjerknes Centre for Climate Research, University of Bergen/Uni Research, Norway; Centre for International Health, University of Bergen, Norway","Torleif Markussen Lunde conceived and designed the experiments, performed the experiments, analyzed the data, contributed reagents/materials/analysis tools, wrote the paper."
10.7717/peerj.55,"Bernt Lindtjørn",1,0,0,0,1,Norway,"Centre for International Health, University of Bergen, Norway","Bernt Lindtjørn conceived and designed the experiments, wrote the paper."
10.7717/peerj.56,"A Koboroff",1,1,1,0,1,Australia,"Centre for Neuroscience and Animal Behaviour, University of New England, Australia","A Koboroff conceived and designed the experiments, performed the experiments, analyzed the data, wrote the paper."
10.7717/peerj.56,"G Kaplan",1,0,1,1,1,Australia,"Centre for Neuroscience and Animal Behaviour, University of New England, Australia","G Kaplan conceived and designed the experiments, analyzed the data, contributed reagents/materials/analysis tools, wrote the paper, major role as graduate supervisor of A. Koboroff."
10.7717/peerj.56,"LJ Rogers",0,0,1,0,1,Australia,"Centre for Neuroscience and Animal Behaviour, University of New England, Australia","LJ Rogers analyzed the data, wrote the paper."
10.7717/peerj.57,"Erin C. McKiernan",1,1,1,1,1,México,"Instituto Tecnológico y de Estudios Superiores de Monterrey, Xochitepec, Morelos, México","Erin C. McKiernan conceived and designed the experiments, performed the experiments, analyzed the data, contributed reagents/materials/analysis tools, wrote the paper."
10.7717/peerj.58,"Henrique K. Rofatto",1,1,1,0,1,Brazil,"Pós-Graduação Interunidades em Biotecnologia, Instituto Butantan, São Paulo, Brazil; Centro de Biotecnologia, Instituto Butantan, São Paulo, Brazil","Henrique K. Rofatto conceived and designed the experiments, performed the experiments, analyzed the data, wrote the paper."
10.7717/peerj.58,"Bogar O. Araujo-Montoya",0,1,0,1,0,Brazil,"Pós-Graduação Interunidades em Biotecnologia, Instituto Butantan, São Paulo, Brazil; Centro de Biotecnologia, Instituto Butantan, São Paulo, Brazil","Bogar O. Araujo-Montoya performed the experiments, contributed reagents/materials/analysis tools."
10.7717/peerj.58,"Patrícia A. Miyasato",0,1,0,0,0,Brazil,"Laboratório de Parasitologia, Instituto Butantan, São Paulo, Brazil","Patrícia A. Miyasato and Dunia Rodriguez performed the experiments."
10.7717/peerj.58,"Dunia Rodriguez",0,1,0,0,0,Brazil,"Centro de Biotecnologia, Instituto Butantan, São Paulo, Brazil","Patrícia A. Miyasato and Dunia Rodriguez performed the experiments."
10.7717/peerj.58,"Julio Levano-Garcia",0,0,0,1,0,Brazil,"Departamento de Bioquímica, Instituto de Química, Universidade de São Paulo, São Paulo, Brazil","Julio Levano-Garcia, Eliana Nakano and Sergio Verjovski-Almeida contributed reagents/materials/analysis tools."
10.7717/peerj.58,"Eliana Nakano",0,0,0,1,0,Brazil,"Laboratório de Parasitologia, Instituto Butantan, São Paulo, Brazil","Julio Levano-Garcia, Eliana Nakano and Sergio Verjovski-Almeida contributed reagents/materials/analysis tools."
10.7717/peerj.58,"Sergio Verjovski-Almeida",0,0,0,1,0,Brazil,"Departamento de Bioquímica, Instituto de Química, Universidade de São Paulo, São Paulo, Brazil","Julio Levano-Garcia, Eliana Nakano and Sergio Verjovski-Almeida contributed reagents/materials/analysis tools."
10.7717/peerj.58,"Leonardo P. Farias",1,1,0,0,0,Brazil,"Centro de Biotecnologia, Instituto Butantan, São Paulo, Brazil","Leonardo P. Farias conceived and designed the experiments, performed the experiments."
10.7717/peerj.58,"Luciana C.C. Leite",1,0,1,0,1,Brazil,"Centro de Biotecnologia, Instituto Butantan, São Paulo, Brazil","Luciana C.C. Leite conceived and designed the experiments, analyzed the data, wrote the paper."
10.7717/peerj.59,"Alexandre Evrard",1,1,1,0,1,France,"URGV Plant Genomics Laboratory, Evry, France","Alexandre Evrard and David Lecourieux conceived and designed the experiments, performed the experiments, analyzed the data, wrote the paper."
10.7717/peerj.59,"David Lecourieux",1,1,1,0,1,France,"UMR Ecophysiologie et Génomique Fonctionnelle de la Vigne, France","Alexandre Evrard and David Lecourieux conceived and designed the experiments, performed the experiments, analyzed the data, wrote the paper."
10.7717/peerj.59,"Mukesh Kumar",0,1,1,0,1,Austria,"Department of Plant Molecular Biology, Max F. Perutz Laboratories, University of Vienna, Vienna, Austria","Mukesh Kumar performed the experiments, analyzed the data, wrote the paper."
10.7717/peerj.59,"Jessica Lucks",0,1,1,0,0,Germany,"Pharmazentrum frankfurt/ZAFES, Institute of Clinical Pharmacology, Goethe-University, Frankfurt, Germany","Jessica Lucks performed the experiments, analyzed the data."
10.7717/peerj.59,"Pascal von Koskull-Döring",1,0,1,0,1,Germany,"Institute of Molecular Biosciences, Biocenter N200/R306, Goethe University, Frankfurt, Germany","Pascal von Koskull-Döring and Heribert Hirt conceived and designed the experiments, analyzed the data, wrote the paper."
10.7717/peerj.59,"Heribert Hirt",1,0,1,0,1,France,"URGV Plant Genomics Laboratory, Evry, France","Pascal von Koskull-Döring and Heribert Hirt conceived and designed the experiments, analyzed the data, wrote the paper."
10.7717/peerj.6,"Robert Pallasser",1,1,1,1,1,Australia,"Faculty of Agriculture and Environment, Department of Environmental Sciences, The University of Sydney, Australia","Robert Pallasser conceived and designed the experiments, performed the experiments, analyzed the data, contributed reagents/materials/analysis tools, wrote the paper."
10.7717/peerj.6,"Budiman Minasny",1,0,0,0,1,Australia,"Faculty of Agriculture and Environment, Department of Environmental Sciences, The University of Sydney, Australia","Budiman Minasny conceived and designed the experiments, contributed analysis tools, wrote the paper."
10.7717/peerj.6,"Alex B. McBratney",1,0,0,0,1,Australia,"Faculty of Agriculture and Environment, Department of Environmental Sciences, The University of Sydney, Australia","Alex B. McBratney conceived and designed the experiments, wrote the paper."
10.7717/peerj.60,"Emma R. Schachner",1,1,1,0,1,USA,"Department of Biology, University of Utah, Salt Lake City, UT, USA","Emma R. Schachner conceived and designed the experiments, performed the experiments, analyzed the data, wrote the paper."
10.7717/peerj.60,"John R. Hutchinson",0,1,0,1,1,"United Kingdom","Structure & Motion Laboratory, Department of Comparative Biomedical Sciences, The Royal Veterinary College, Hatfield, Hertfordshire, United Kingdom","John R. Hutchinson performed the experiments, contributed reagents/materials/analysis tools, wrote the paper."
10.7717/peerj.60,"CG Farmer",1,1,1,1,1,USA,"Department of Biology, University of Utah, Salt Lake City, UT, USA","CG Farmer conceived and designed the experiments, performed the experiments, analyzed the data, contributed reagents/materials/analysis tools, wrote the paper."
10.7717/peerj.61,"F Woodward Hopf",1,1,1,0,1,USA,"Ernest Gallo Clinic and Research Center, Department of Neurology, University of California, San Francisco, Emeryville, CA, USA","F Woodward Hopf and Taban Seif conceived and designed the experiments, performed the experiments, analyzed the data, wrote the paper."
10.7717/peerj.61,"Taban Seif",1,1,1,0,1,USA,"Ernest Gallo Clinic and Research Center, Department of Neurology, University of California, San Francisco, Emeryville, CA, USA","F Woodward Hopf and Taban Seif conceived and designed the experiments, performed the experiments, analyzed the data, wrote the paper."
10.7717/peerj.61,"Shinjae Chung",1,0,0,0,0,USA,"Department of Molecular and Cell Biology, Helen Wills Neuroscience Institute, University of California, Berkeley, USA","Shinjae Chung conceived and designed the experiments."
10.7717/peerj.61,"Olivier Civelli",1,0,0,0,1,USA,"Departments of Pharmacology and Developmental and Cell Biology, University of California, Irvine, CA, USA","Olivier Civelli conceived and designed the experiments, wrote the paper."
10.7717/peerj.62,"Thomas C. Mathers",1,1,1,0,1,UK,"School of Biological, Biomedical and Environmental Sciences, University of Hull, Hull, UK","Thomas C. Mathers conceived and designed the experiments, performed the experiments, analyzed the data, wrote the paper."
10.7717/peerj.62,"Robert L. Hammond",1,0,0,0,1,UK,"Department of Biology, University of Leicester, Leicester, UK","Robert L. Hammond, Ronald A. Jenner, Bernd Hänfling and Africa Gómez conceived and designed the experiments, wrote the paper."
10.7717/peerj.62,"Ronald A. Jenner",1,0,0,0,1,UK,"Life Sciences Department, The Natural History Museum, London, UK","Robert L. Hammond, Ronald A. Jenner, Bernd Hänfling and Africa Gómez conceived and designed the experiments, wrote the paper."
10.7717/peerj.62,"Bernd Hänfling",1,0,0,0,1,UK,"School of Biological, Biomedical and Environmental Sciences, University of Hull, Hull, UK","Robert L. Hammond, Ronald A. Jenner, Bernd Hänfling and Africa Gómez conceived and designed the experiments, wrote the paper."
10.7717/peerj.62,"Africa Gómez",1,0,0,0,1,UK,"School of Biological, Biomedical and Environmental Sciences, University of Hull, Hull, UK","Robert L. Hammond, Ronald A. Jenner, Bernd Hänfling and Africa Gómez conceived and designed the experiments, wrote the paper."
10.7717/peerj.63,"Kevin B. Paterson",1,1,1,0,1,"United Kingdom","College of Medicine, Biological Sciences and Psychology, University of Leicester, United Kingdom","Kevin B. Paterson conceived and designed the experiments, performed the experiments, analyzed the data, wrote the paper."
10.7717/peerj.63,"Victoria A. McGowan",0,1,1,0,0,"United Kingdom","College of Medicine, Biological Sciences and Psychology, University of Leicester, United Kingdom","Victoria A. McGowan performed the experiments, analyzed the data."
10.7717/peerj.63,"Timothy R. Jordan",1,0,0,0,1,"United Kingdom","College of Medicine, Biological Sciences and Psychology, University of Leicester, United Kingdom","Timothy R. Jordan conceived and designed the experiments, wrote the paper."
10.7717/peerj.64,"Jason Munshi-South",1,1,1,1,1,USA,"Department of Natural Sciences, Baruch College, City University of New York (CUNY), New York, NY, USA; Program in Ecology, Evolutionary Biology & Behavior, The Graduate Center, City University of New York, New York, NY, USA","Jason Munshi-South conceived and designed the experiments, performed the experiments, analyzed the data, contributed reagents/materials/analysis tools, wrote the paper."
10.7717/peerj.64,"Yana Zak",0,1,1,0,0,USA,"Department of Natural Sciences, Baruch College, City University of New York (CUNY), New York, NY, USA","Yana Zak performed the experiments, analyzed the data."
10.7717/peerj.64,"Ellen Pehek",1,1,0,1,1,USA,"New York City Department of Parks and Recreation, Natural Resources Group, Urban Field Station, Bayside, NY, USA","Ellen Pehek conceived and designed the experiments, performed the experiments, contributed reagents/materials/analysis tools, wrote the paper."
10.7717/peerj.65,"Michelle N. McDonnell",1,1,1,1,1,Australia,"School of Health Sciences, University of South Australia, Australia","Michelle N. McDonnell conceived and designed the experiments, performed the experiments, analyzed the data, contributed reagents/materials/analysis tools, wrote the paper."
10.7717/peerj.65,"Narelle M. Berry",1,1,0,1,1,Australia,"Nutritional Physiology Research Centre, University of South Australia, Australia","Narelle M. Berry conceived and designed the experiments, performed the experiments, contributed reagents/materials/analysis tools, wrote the paper."
10.7717/peerj.65,"Mark A. Cutting",0,1,1,0,0,Australia,"Nutritional Physiology Research Centre, University of South Australia, Australia","Mark A. Cutting performed the experiments, analyzed the data."
10.7717/peerj.65,"Hannah A. Keage",0,0,0,1,1,Australia,"School of Psychology, Social Work and Social Policy, University of South Australia, Australia","Hannah A. Keage contributed reagents/materials/analysis tools, wrote the paper."
10.7717/peerj.65,"Jonathan D. Buckley",1,0,0,0,1,Australia,"Nutritional Physiology Research Centre, University of South Australia, Australia","Jonathan D. Buckley conceived and designed the experiments, wrote the paper."
10.7717/peerj.65,"Peter R.C. Howe",1,0,0,1,1,Australia,"Nutritional Physiology Research Centre, University of South Australia, Australia","Peter R.C. Howe conceived and designed the experiments, contributed reagents/materials/analysis tools, wrote the paper."
10.7717/peerj.66,"Seik-Soon Khor",1,1,1,0,1,Japan,"Department of Human Genetics, Graduate School of Medicine, The University of Tokyo, Tokyo, Japan","Seik-Soon Khor and Taku Miyagawa conceived and designed the experiments, performed the experiments, analyzed the data, wrote the paper."
10.7717/peerj.66,"Taku Miyagawa",1,1,1,0,1,Japan,"Department of Human Genetics, Graduate School of Medicine, The University of Tokyo, Tokyo, Japan","Seik-Soon Khor and Taku Miyagawa conceived and designed the experiments, performed the experiments, analyzed the data, wrote the paper."
10.7717/peerj.66,"Hiromi Toyoda",1,1,1,0,0,Japan,"Department of Human Genetics, Graduate School of Medicine, The University of Tokyo, Tokyo, Japan","Hiromi Toyoda conceived and designed the experiments, performed the experiments, analyzed the data."
10.7717/peerj.66,"Maria Yamasaki",1,0,0,0,0,Japan,"Department of Human Genetics, Graduate School of Medicine, The University of Tokyo, Tokyo, Japan","Maria Yamasaki and Makoto Honda conceived and designed the experiments."
10.7717/peerj.66,"Makoto Honda",1,0,0,0,0,Japan,"Department of Somnology, Tokyo Medical University, Tokyo, Japan; Sleep Research Project, Department of Psychiatry and Behavioral Sciences, Tokyo Metropolitan Institute of Medical Science, Tokyo, Japan","Maria Yamasaki and Makoto Honda conceived and designed the experiments."
10.7717/peerj.66,"Yoshiya Kawamura",0,0,0,1,0,Japan,"Yokohama Clinic, Warakukai Medical Corporation, Yokohama, Japan","Yoshiya Kawamura, Hisashi Tanii, Yuji Okazaki, Tsukasa Sasaki, Ling Lin, Tom Rico and Emmanuel Mignot contributed reagents/materials/analysis tools."
10.7717/peerj.66,"Hisashi Tanii",0,0,0,1,0,Japan,"Department of Psychiatry, Mie University School of Medicine, Mie, Japan","Yoshiya Kawamura, Hisashi Tanii, Yuji Okazaki, Tsukasa Sasaki, Ling Lin, Tom Rico and Emmanuel Mignot contributed reagents/materials/analysis tools."
10.7717/peerj.66,"Yuji Okazaki",0,0,0,1,0,Japan,"Metropolitan Matsuzawa Hospital, Tokyo, Japan","Yoshiya Kawamura, Hisashi Tanii, Yuji Okazaki, Tsukasa Sasaki, Ling Lin, Tom Rico and Emmanuel Mignot contributed reagents/materials/analysis tools."
10.7717/peerj.66,"Tsukasa Sasaki",0,0,0,1,0,Japan,"Graduate School of Education, The University of Tokyo, Tokyo, Japan","Yoshiya Kawamura, Hisashi Tanii, Yuji Okazaki, Tsukasa Sasaki, Ling Lin, Tom Rico and Emmanuel Mignot contributed reagents/materials/analysis tools."
10.7717/peerj.66,"Ling Lin",0,0,0,1,0,USA,"Stanford Center for Sleep Sciences and Medicine, Stanford University School of Medicine, Palo Alto, CA, USA","Yoshiya Kawamura, Hisashi Tanii, Yuji Okazaki, Tsukasa Sasaki, Ling Lin, Tom Rico and Emmanuel Mignot contributed reagents/materials/analysis tools."
10.7717/peerj.66,"Tom Rico",0,0,0,1,0,USA,"Stanford Center for Sleep Sciences and Medicine, Stanford University School of Medicine, Palo Alto, CA, USA","Yoshiya Kawamura, Hisashi Tanii, Yuji Okazaki, Tsukasa Sasaki, Ling Lin, Tom Rico and Emmanuel Mignot contributed reagents/materials/analysis tools."
10.7717/peerj.66,"Emmanuel Mignot",0,0,0,1,0,USA,"Stanford Center for Sleep Sciences and Medicine, Stanford University School of Medicine, Palo Alto, CA, USA","Yoshiya Kawamura, Hisashi Tanii, Yuji Okazaki, Tsukasa Sasaki, Ling Lin, Tom Rico and Emmanuel Mignot contributed reagents/materials/analysis tools."
10.7717/peerj.66,"Juliette Faraco",0,0,1,1,0,USA,"Stanford Center for Sleep Sciences and Medicine, Stanford University School of Medicine, Palo Alto, CA, USA","Juliette Faraco analyzed the data, contributed reagents/materials/analysis tools."
10.7717/peerj.66,"Yutaka Honda",1,0,0,1,0,Japan,"Department of Somnology, Tokyo Medical University, Tokyo, Japan","Yutaka Honda conceived and designed the experiments, contributed reagents/materials/analysis tools."
10.7717/peerj.66,"Katsushi Tokunaga",1,0,1,1,0,Japan,"Department of Human Genetics, Graduate School of Medicine, The University of Tokyo, Tokyo, Japan","Katsushi Tokunaga conceived and designed the experiments, analyzed the data, contributed reagents/materials/analysis tools."
10.7717/peerj.67,"Michael R. MacAskill",1,0,1,0,1,"New Zealand","New Zealand Brain Research Institute, Christchurch, New Zealand; Department of Medicine, University of Otago, Christchurch, New Zealand","Michael R. MacAskill conceived and designed the experiments, analyzed the data, wrote the paper."
10.7717/peerj.67,"Tim J. Anderson",0,0,0,0,0,"New Zealand","New Zealand Brain Research Institute, Christchurch, New Zealand; Department of Medicine, University of Otago, Christchurch, New Zealand; Department of Neurology, Christchurch Hospital, Christchurch, New Zealand","Tim J. Anderson interpreted the data, reviewed and critiqued the manuscript."
10.7717/peerj.68,"Jessica L. Fleming",1,1,1,0,1,USA,"Department of Molecular Virology, Immunology and Medical Genetics, The Ohio State University Comprehensive Cancer Center, The Ohio State University, Columbus, OH, USA","Jessica L. Fleming and Dustin L. Gable conceived and designed the experiments, performed the experiments, analyzed the data, wrote the paper."
